"Row ID","Order ID","Order Date","Order Priority","Order Quantity",Sales,Discount,"Ship Mode",Profit,"Unit Price","Shipping Cost","Customer Name",Province,Region,"Customer Segment","Product Category","Product Sub-Category","Product Name","Product Container","Product Base Margin","Ship Date"
6022,42690,2010-09-28,Low,44,18697.2,0.02,"Regular Air",8918.74,420.98,19.99,"Olvera Toch",Ontario,Ontario,"Home Office","Office Supplies","Binders and Binder Accessories","GBC DocuBind 200 Manual Binding Machine","Small Box",0.35,2010-10-02
6023,42690,2010-09-28,Low,48,786.13,0.04,"Regular Air",-236.12,16.74,7.04,"Olvera Toch",Ontario,Ontario,"Home Office","Office Supplies","Storage & Organization","Rogers?Profile Extra Capacity Storage Tub","Small Box",0.81,2010-10-02
5980,42375,2010-10-01,High,45,138.45,0.03,"Express Air",24.34,2.94,0.7,"Jas O'Carroll",Ontario,Ontario,"Home Office","Office Supplies","Pens & Art Supplies","Newell 338","Wrap Bag",0.58,2010-10-02
1020,7457,2010-09-30,"Not Specified",46,548.11,0.04,"Regular Air",124.24,11.55,2.36,"Eric Hoffmann",Manitoba,Prarie,"Small Business","Office Supplies","Pens & Art Supplies","Newell 309","Wrap Bag",0.55,2010-10-02
5523,39140,2010-09-27,Low,26,2268.91,0.02,"Delivery Truck",-624.29,81.94,55.81,"Tonja Turnell",Alberta,West,Consumer,Furniture,Bookcases,"O'Sullivan 5-Shelf Heavy-Duty Bookcases","Jumbo Box",0.6,2010-10-02
7876,56322,2011-09-30,Medium,26,799.84,0.08,"Regular Air",64.13,31.11,3.6,"Sean Braxton",Manitoba,Prarie,"Small Business",Technology,"Computer Peripherals","Imation 3.5" Diskettes. IBM Format. DS/HD. 10/Box. Neon","Small Pack",0.64,2011-10-02
6906,49223,2011-10-02,Medium,24,238.25,0.05,"Regular Air",-83.55,9.38,7.28,"Chuck Clark","Nova Scotia",Atlantic,Corporate,"Office Supplies","Storage & Organization","Staples File Caddy","Small Box",0.57,2011-10-02
4900,34853,2011-09-29,Critical,49,651.9,0.16,"Regular Air",-74.51,13.73,6.85,"Matt Abelman","British Columbia",West,"Small Business",Furniture,"Office Furnishings","DAX Wood Document Frame.","Wrap Bag",0.54,2011-10-02
1910,13638,2011-09-30,High,49,682.77,0.05,"Regular Air",165.2,14.48,1.99,"Steve Nguyen",Ontario,Ontario,Consumer,Technology,"Computer Peripherals","TDK 4.7GB DVD+RW","Small Pack",0.49,2011-10-02
7877,56322,2011-09-30,Medium,16,1689.14,0.07,"Regular Air",71.06,125.99,8.08,"Sean Braxton",Manitoba,Prarie,"Small Business",Technology,"Telephones and Communication",M3682,"Small Box",0.57,2011-10-02
6955,49760,2011-10-01,Medium,3,44.84,0.09,"Regular Air",37.74,14.2,5.3,"Denise Monton",Saskachewan,Prarie,"Home Office",Furniture,"Office Furnishings","Coloredge Poster Frame","Wrap Bag",0.46,2011-10-02
6349,44997,2011-09-28,Low,46,88.1,0.03,"Regular Air",-161.61,1.76,4.86,"Katherine Hughes","New Brunswick",Atlantic,Consumer,Furniture,"Office Furnishings","Regeneration Desk Collection","Small Box",0.41,2011-10-02
5132,36608,2011-09-28,Low,40,825.8,0.1,"Regular Air",183.48,21.98,2.87,"Mitch Gastineau",Alberta,West,"Small Business","Office Supplies","Pens & Art Supplies","Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener","Small Pack",0.55,2011-10-02
4122,29317,2011-10-02,"Not Specified",31,140.69,0.06,"Regular Air",-14.54,4.71,0.7,"Becky Pak",Alberta,West,Corporate,"Office Supplies","Rubber Bands","Sterling Rubber Bands by Alliance","Wrap Bag",0.85,2011-10-02
4311,30720,2012-09-27,Low,27,2398.9,0.09,"Express Air",656.95,95.46,18.13,"Bill Shonely","Nova Scotia",Atlantic,"Small Business",Furniture,"Office Furnishings","Electrix Architect's Clamp-On Swing Arm Lamp. Black","Large Box",0.56,2012-10-02
49,293,2012-10-01,High,49,10123,0.07,"Delivery Truck",457.81,208.16,68.02,"Barry French",Nunavut,Nunavut,Consumer,"Office Supplies",Appliances,"1.7 Cubic Foot Compact "Cube" Office Refrigerators","Jumbo Drum",0.58,2012-10-02
7828,55968,2012-09-30,Low,40,73.62,0.05,"Regular Air",0.86,1.82,1,"Carol Triggs",Quebec,Quebec,"Home Office","Office Supplies","Pens & Art Supplies","Crayola Anti Dust Chalk. 12/Pack","Wrap Bag",0.4,2012-10-02
3205,22980,2012-10-01,"Not Specified",10,56.05,0.06,"Regular Air",-27.73,4.98,5.49,"Rob Haberlin",Ontario,Ontario,Consumer,"Office Supplies",Paper,"Xerox 1952","Small Box",0.38,2012-10-02
2673,19361,2012-09-23,Low,21,788.85,0.06,"Regular Air",317.53,37.7,2.99,"Valerie Takahito",Manitoba,Prarie,Consumer,"Office Supplies","Binders and Binder Accessories","Vinyl Sectional Post Binders","Small Box",0.35,2012-10-02
2291,16518,2012-09-29,Critical,36,2628.92,0.03,"Regular Air",832.19,85.99,0.99,"Ken Dana",Alberta,West,Corporate,Technology,"Telephones and Communication",Accessory34,"Wrap Bag",0.55,2012-10-02
859,6150,2012-10-01,Critical,38,191.14,0.06,"Regular Air",82.65,4.98,0.8,"Mitch Gastineau",Alberta,West,"Small Business","Office Supplies",Paper,"Rediform S.O.S. Phone Message Books","Wrap Bag",0.36,2012-10-02
6151,43554,2009-10-30,Critical,9,34.18,0.06,"Regular Air",-5.46,3.6,2.2,"Rachel Payne",Manitoba,Prarie,Consumer,"Office Supplies",Paper,"Telephone Message Books with Fax/Mobile Section. 4 1/4" x 6"","Wrap Bag",0.39,2009-11-02
3351,24003,2009-10-31,Critical,49,87.44,0.06,"Regular Air",1.33,1.76,0.7,"Dan Campbell",Newfoundland,Atlantic,Corporate,"Office Supplies","Pens & Art Supplies","Newell 310","Wrap Bag",0.56,2009-11-02
3354,24003,2009-10-31,Critical,4,129.786,0.05,"Express Air",-116.51,35.99,5.99,"Dan Campbell","Nova Scotia",Atlantic,Corporate,Technology,"Telephones and Communication",Accessory41,"Wrap Bag",0.38,2009-11-02
2496,18178,2009-11-02,Low,43,235.09,0.08,"Regular Air",-1987.49,4.48,49,"Naresj Patel",Ontario,Ontario,"Small Business","Office Supplies",Appliances,"Hoover Portapower?Portable Vacuum","Large Box",0.6,2009-11-02
5050,36003,2010-10-31,Medium,40,207.42,0.04,"Regular Air",-115.35,4.91,5.68,"Linda Southworth",Manitoba,Prarie,Consumer,"Office Supplies","Binders and Binder Accessories","Acco Pressboard Covers with Storage Hooks. 14 7/8" x 11". Light Blue","Small Box",0.36,2010-11-02
4879,34721,2010-11-01,"Not Specified",46,503.17,0.01,"Regular Air",-10.21,10.23,4.68,"Bart Watters","British Columbia",West,Corporate,"Office Supplies","Scissors. Rulers and Trimmers","Acme?Box Cutter Scissors","Small Pack",0.59,2010-11-02
7675,55014,2010-11-01,High,38,235.15,0.03,"Regular Air",12.7,5.85,2.27,"Quincy Jones",Alberta,West,"Small Business","Office Supplies","Pens & Art Supplies","Dixon My First Ticonderoga Pencil. #2","Wrap Bag",0.56,2010-11-02
4553,32389,2010-10-31,Medium,23,934.07,0.07,"Regular Air",-7.5,39.99,10.25,"Dave Poirier","Nova Scotia",Atlantic,"Small Business",Technology,"Computer Peripherals","Zoom V.92 V.44 PCI Internal Controllerless FaxModem","Small Box",0.55,2010-11-02
5391,38337,2010-10-31,Medium,46,130.9,0.09,"Regular Air",18.75,2.88,0.7,"Tracy Poddar",Ontario,Ontario,Corporate,"Office Supplies","Pens & Art Supplies","Newell 340","Wrap Bag",0.56,2010-11-02
5051,36003,2010-10-31,Medium,48,1031.18,0.01,"Regular Air",349.82,19.98,5.77,"Linda Southworth",Manitoba,Prarie,Consumer,"Office Supplies",Paper,"Xerox Blank Computer Paper","Small Box",0.38,2010-11-02
8287,59205,2011-10-31,Critical,11,54.59,0,"Regular Air",-47.18,4.13,6.89,"Neil Knudson",Saskachewan,Prarie,"Home Office","Office Supplies",Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters. on Rolls. White. 250/Roll","Small Box",0.39,2011-11-02
7316,52162,2011-11-01,"Not Specified",47,155.22,0.07,"Regular Air",23.34,3.29,1.35,"Darren Budd",Ontario,Ontario,"Home Office",Furniture,"Chairs & Chairmats","Global Enterprise?Series Seating Low-Back Swivel/Tilt Chairs","Jumbo Drum",0.55,2011-11-02
7740,55425,2011-11-01,Critical,42,4373.85,0.04,"Express Air",963.68,125.99,7.69,"Paul Knutson",Newfoundland,Atlantic,Corporate,Technology,"Telephones and Communication","StarTAC 3000","Small Box",0.59,2011-11-02
7739,55425,2011-11-01,Critical,7,73.86,0.08,"Regular Air",-52.49,9.71,9.45,"Paul Knutson","Nova Scotia",Atlantic,Corporate,"Office Supplies","Storage & Organization","Filing/Storage Totes and Swivel Casters","Small Box",0.6,2011-11-02
4494,32001,2011-10-28,Low,22,494.84,0.07,"Regular Air",205.13,22.23,3.63,"Chad McGuire",Quebec,Quebec,"Small Business",Furniture,"Office Furnishings","Executive Impressions 14" Contract Wall Clock","Small Pack",0.52,2011-11-02
7597,54368,2011-11-01,"Not Specified",16,79.53,0.08,"Regular Air",-48.55,4.98,5.49,"Kimberly Carter",Quebec,Quebec,"Small Business","Office Supplies",Paper,"Xerox 1952","Small Box",0.38,2011-11-02
7598,54368,2011-11-01,"Not Specified",43,1680.98,0.05,"Regular Air",383.09,45.99,4.99,"Kimberly Carter",Quebec,Quebec,"Small Business",Technology,"Telephones and Communication","KF 788","Small Box",0.56,2011-11-02
732,5281,2011-11-01,High,14,2718.07,0.1,"Regular Air",1107.53,209.84,21.21,"Irene Maddox",Manitoba,Prarie,Consumer,Furniture,"Office Furnishings","Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base","Large Box",0.59,2011-11-02
8288,59205,2011-10-31,Critical,35,597.04,0.05,"Regular Air",-157.42,16.74,7.04,"Neil Knudson",Saskachewan,Prarie,"Home Office","Office Supplies","Storage & Organization","Rogers?Profile Extra Capacity Storage Tub","Small Box",0.81,2011-11-02
9,36,2011-11-02,Critical,46,2484.75,0.1,"Regular Air",657.48,65.99,4.2,"Sample Company A",Alberta,West,"Home Office",Technology,"Telephones and Communication",6162i,"Small Box",0.55,2011-11-02
7230,51557,2011-10-31,High,36,1749.07,0.04,"Regular Air",804.66,48.04,5.79,"Craig Carroll",Alberta,West,Corporate,"Office Supplies",Paper,"Xerox 1937","Small Box",0.37,2011-11-02
3326,23781,2011-10-31,Critical,30,200.24,0,"Regular Air",-59.85,6.48,5.84,"Ashley Jarboe",Saskachewan,Prarie,"Home Office","Office Supplies",Paper,"Xerox 226","Small Box",0.37,2011-11-02
731,5281,2011-11-01,High,36,4733.7,0,"Delivery Truck",624.36,120.98,30,"Irene Maddox",Manitoba,Prarie,Consumer,Furniture,"Chairs & Chairmats","Hon Every-Day?Chair Series Swivel Task Chairs","Jumbo Drum",0.64,2011-11-02
1286,9350,2012-10-31,Critical,2,337.6,0.1,"Regular Air",-210.78,172.99,19.99,"Darren Budd",Ontario,Ontario,Corporate,Furniture,"Office Furnishings","Tenex Traditional Chairmats for Medium Pile Carpet. Standard Lip. 36" x 48"","Medium Box",0.64,2012-11-02
7548,53990,2012-11-01,"Not Specified",44,4263.93,0.04,"Regular Air",1411.03,110.99,2.5,"Carlos Daly","Northwest Territories","Northwest Territories",Corporate,Technology,"Telephones and Communication",T18,"Small Box",0.57,2012-11-02
5547,39269,2012-10-26,Low,16,464.695,0.06,"Regular Air",107.51,35.99,2.5,"Gary Zandusky",Ontario,Ontario,"Home Office",Technology,"Telephones and Communication",Accessory1,"Small Pack",0.36,2012-11-02
4544,32325,2012-11-01,Critical,45,1103.73,0,"Regular Air",189.28,22.98,7.58,"Darren Powers",Alberta,West,Corporate,Furniture,"Office Furnishings","Seth Thomas 12" Clock w/ Goldtone Case","Small Box",0.51,2012-11-02
5431,38594,2009-12-01,Medium,26,1011.9,0.07,"Regular Air",247.94,39.48,1.99,"Roland Fjeld","British Columbia",West,Corporate,Technology,"Computer Peripherals","80 Minute CD-R Spindle. 100/Pack - Staples","Small Pack",0.54,2009-12-02
5097,36355,2009-12-02,Medium,9,61.43,0.09,"Express Air",-42.98,5.4,7.78,"Anne Pryor",Quebec,Quebec,"Home Office","Office Supplies","Binders and Binder Accessories","3M Organizer Strips","Small Box",0.37,2009-12-02
5098,36355,2009-12-02,Medium,6,129.5,0.02,"Regular Air",65.49,20.28,6.68,"Anne Pryor",Quebec,Quebec,"Home Office",Furniture,"Office Furnishings","Seth Thomas 8 1/2" Cubicle Clock","Small Box",0.53,2009-12-02
7981,57061,2009-11-30,Low,3,55.17,0.06,"Regular Air",46.84,17.78,5.03,"Dionis Lloyd",Quebec,Quebec,"Small Business",Furniture,"Office Furnishings","Seth Thomas 13 1/2" Wall Clock","Small Box",0.54,2009-12-02
5626,39844,2009-12-01,"Not Specified",47,4387.24,0.09,"Regular Air",-286.47,95.43,19.99,"Jim Sink",Ontario,Ontario,Corporate,"Office Supplies","Storage & Organization","Fellowes Stor/Drawer?Steel Plus?Storage Drawers","Small Box",0.79,2009-12-02
1505,10884,2009-11-25,Low,24,2525.99,0.09,"Regular Air",416.67,125.99,8.99,"Cindy Chapman",Yukon,Yukon,Consumer,Technology,"Telephones and Communication",SC7868i,"Small Box",0.55,2009-12-02
3003,21635,2009-12-02,Low,2,65.31,0,"Regular Air",-34.42,24.92,12.98,"Laurel Beltran",Saskachewan,Prarie,Consumer,"Office Supplies","Binders and Binder Accessories","GBC Standard Therm-A-Bind Covers","Small Box",0.39,2009-12-02
7208,51426,2010-12-01,Medium,41,357.01,0.01,"Regular Air",64.5,8.33,1.99,"Saphhira Shifley",Saskachewan,Prarie,Consumer,Technology,"Computer Peripherals","80 Minute Slim Jewel Case CD-R . 10/Pack - Staples","Small Pack",0.52,2010-12-02
3549,25315,2010-12-02,Low,36,7783.36,0.07,"Express Air",3506.24,225.04,11.79,"Joy Smith","Prince Edward Island",Atlantic,Consumer,"Office Supplies",Appliances,"Holmes Harmony HEPA Air Purifier for 17 x 20 Room","Medium Box",0.42,2010-12-02
722,5189,2010-11-25,Low,12,900.06,0.05,"Regular Air",-221.12,73.98,14.52,"Evan Henry",Yukon,Yukon,Corporate,Technology,"Computer Peripherals","Keytronic French Keyboard","Small Box",0.65,2010-12-02
3550,25315,2010-12-02,Low,21,61.76,0,"Regular Air",4.34,2.84,0.93,"Joy Smith","Prince Edward Island",Atlantic,Consumer,"Office Supplies","Pens & Art Supplies","SANFORD Liquid Accent?Tank-Style Highlighters","Wrap Bag",0.54,2010-12-02
6376,45249,2010-11-27,Low,24,1155.58,0.04,"Regular Air",-127,55.99,5,"Roland Black",Manitoba,Prarie,"Small Business",Technology,"Telephones and Communication",Accessory6,"Small Pack",0.8,2010-12-02
266,1831,2010-12-01,Critical,33,12586.2,0,"Delivery Truck",619.71,370.98,99,"Ken Brennan",Ontario,Ontario,"Home Office","Office Supplies","Storage & Organization","Sauder Facets Collection Locker/File Cabinet. Sky Alder Finish","Jumbo Drum",0.65,2010-12-02
3542,25248,2011-12-01,Medium,26,1150.3,0.1,"Regular Air",418.19,48.91,5.81,"Christina Vanderzanden","British Columbia",West,"Small Business","Office Supplies",Paper,"Xerox 1891","Small Box",0.38,2011-12-02
4674,33253,2011-11-30,"Not Specified",17,524.212,0.04,"Regular Air",127.85,35.99,3.3,"Katherine Murray","Nova Scotia",Atlantic,"Home Office",Technology,"Telephones and Communication",Accessory9,"Small Pack",0.39,2011-12-02
4673,33253,2011-11-30,"Not Specified",6,24.2,0.08,"Regular Air",-5.2,4.13,1.17,"Katherine Murray",Quebec,Quebec,"Home Office","Office Supplies","Pens & Art Supplies","Newell 31","Wrap Bag",0.57,2011-12-02
4705,33510,2011-12-02,High,11,449.79,0.06,"Regular Air",13.21,40.99,17.48,"Vivek Grady",Ontario,Ontario,Corporate,"Office Supplies",Paper,"Xerox 1893","Small Box",0.36,2011-12-02
7267,51842,2011-11-28,Low,4,431.11,0.07,"Regular Air",-244.33,101.41,35,"Tamara Manning",Alberta,West,Corporate,"Office Supplies","Storage & Organization","Tennsco Regal Shelving Units","Large Box",0.82,2011-12-02
1793,12837,2012-12-02,Medium,50,1100.21,0.03,"Regular Air",433.59,22.24,1.99,"Dave Hallsten",Quebec,Quebec,"Home Office",Technology,"Computer Peripherals","Verbatim DVD-R. 3.95GB. SR. Mitsubishi Branded. Jewel","Small Pack",0.43,2012-12-02
7934,56708,2012-12-02,"Not Specified",36,10006.3,0.1,"Delivery Truck",-760.98,286.85,61.76,"Art Ferguson",Manitoba,Prarie,Corporate,Furniture,Tables,"Riverside Furniture Stanwyck Manor Table Series","Jumbo Box",0.78,2012-12-02
6820,48576,2012-12-01,"Not Specified",17,464.59,0.07,"Regular Air",168.22,28.53,1.49,"Sandra Glassco",Ontario,Ontario,"Home Office","Office Supplies","Binders and Binder Accessories","Lock-Up Easel 'Spel-Binder'","Small Box",0.38,2012-12-02
1890,13570,2012-12-02,"Not Specified",42,4077.76,0.04,"Regular Air",1086.96,110.99,8.99,"Grant Thornton",Yukon,Yukon,Corporate,Technology,"Telephones and Communication","LX 677","Small Box",0.57,2012-12-02
2529,18368,2012-11-30,"Not Specified",3,5972.59,0.06,"Delivery Truck",-4852.53,2036.48,14.7,"Alyssa Crouse",Alberta,West,Corporate,Technology,"Office Machines","Lexmark 4227 Plus Dot Matrix Printer","Jumbo Drum",0.55,2012-12-02
2025,14435,2012-12-01,"Not Specified",41,3731.59,0,"Delivery Truck",-605.52,89.99,42,"Dennis Kane",Quebec,Quebec,"Small Business",Furniture,"Chairs & Chairmats","Global Leather Task Chair. Black","Jumbo Drum",0.66,2012-12-02
2527,18368,2012-11-30,"Not Specified",3,212.91,0,"Regular Air",-65.15,70.97,3.5,"Alyssa Crouse",Alberta,West,Corporate,"Office Supplies",Appliances,"Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge","Small Box",0.59,2012-12-02
99,614,2012-11-30,High,41,628.22,0,"Regular Air",163.81,14.34,5,"Dave Hallsten",Quebec,Quebec,Corporate,Furniture,"Office Furnishings","Nu-Dell Leatherette Frames","Small Pack",0.49,2012-12-02
1914,13729,2009-01-01,"Not Specified",9,872.48,0.08,"Express Air",-342.91,95.99,35,"Matt Collister",Quebec,Quebec,"Home Office","Office Supplies","Storage & Organization","Safco Industrial Wire Shelving","Large Box",NULL,2009-01-03
110,710,2010-01-01,Low,11,447.09,0.09,"Regular Air",89.03,41.32,8.66,"Susan MacKendrick",Manitoba,Prarie,Corporate,Furniture,"Office Furnishings","Deflect-o EconoMat Studded. No Bevel Mat for Low Pile Carpeting","Medium Box",0.76,2010-01-03
8279,59174,2010-01-01,Medium,6,1193.1,0.09,"Express Air",-139.5,204.1,13.99,"Emily Ducich",Manitoba,Prarie,Consumer,Technology,"Office Machines","Soundgear Copyboard Conference Phone. Optional Battery","Medium Box",0.37,2010-01-03
1932,13824,2009-12-27,Low,19,55.27,0.05,"Regular Air",19.12,2.89,0.5,"George Zrebassa",Quebec,Quebec,"Home Office","Office Supplies",Labels,"Avery 498","Small Box",0.38,2010-01-03
868,6241,2009-12-29,Low,24,133.94,0.08,"Express Air",45,5.84,1,"Henry Goldwyn",Manitoba,Prarie,"Small Business","Office Supplies","Pens & Art Supplies","Quartet Omega?Colored Chalk. 12/Pack","Wrap Bag",0.38,2010-01-03
4078,29058,2010-01-03,High,41,1011.67,0.04,"Regular Air",-74.64,24.98,8.79,"Valerie Takahito",Manitoba,Prarie,Consumer,"Office Supplies","Storage & Organization","2300 Heavy-Duty Transfer File Systems by Perma","Small Box",0.66,2010-01-03
5376,38215,2010-01-02,Critical,42,756.729,0.07,"Regular Air",64.78,20.99,4.81,"Dennis Pardue",Saskachewan,Prarie,"Small Business",Technology,"Telephones and Communication","1726 Digital Answering Machine","Medium Box",0.58,2010-01-03
5623,39841,2010-01-01,Medium,43,294.13,0.01,"Regular Air",-123.07,6.68,6.92,"Benjamin Venier","British Columbia",West,"Small Business","Office Supplies",Paper,"Xerox 1898","Small Box",0.37,2010-01-03
332,2277,2011-01-01,"Not Specified",21,845.32,0.06,"Regular Air",33.67,40.99,19.99,"Don Miller",Nunavut,Nunavut,"Home Office","Office Supplies",Paper,"White Dual Perf Computer Printout Paper. 2700 Sheets. 1 Part. Heavyweight. 20 lbs.. 14 7/8 x 11","Small Box",0.36,2011-01-03
4075,29030,2012-01-02,Medium,10,192.58,0.05,"Regular Air",24.6,19.84,4.1,"Roy Skaria","Northwest Territories","Northwest Territories",Corporate,"Office Supplies","Pens & Art Supplies","Prismacolor Color Pencil Set","Wrap Bag",0.44,2012-01-03
6690,47591,2012-01-02,Critical,27,279.4,0.1,"Regular Air",-92.25,10.48,6.91,"Dario Medina",Yukon,Yukon,"Small Business","Office Supplies","Storage & Organization","Sterilite Officeware Hinged File Box","Small Box",0.58,2012-01-03
786,5607,2011-12-31,"Not Specified",8,61.8715,0,"Regular Air",-50.33,7.99,5.03,"Michelle Lonsdale",Nunavut,Nunavut,"Home Office",Technology,"Telephones and Communication","Bell Sonecor JB700 Caller ID","Medium Box",0.6,2012-01-03
5639,39904,2009-02-02,"Not Specified",44,363.92,0,"Regular Air",-144.56,8.09,7.96,"Alejandro Grove",Ontario,Ontario,Consumer,Furniture,"Office Furnishings","6" Cubicle Wall Clock. Black","Small Box",0.49,2009-02-03
4231,30053,2009-02-01,Critical,41,3279.01,0.06,"Delivery Truck",349.22,80.97,33.6,"Marc Crier",Manitoba,Prarie,Consumer,Technology,"Office Machines","Lexmark Z25 Color Inkjet Printer","Jumbo Drum",0.37,2009-02-03
2693,19493,2009-02-02,Critical,31,4713.25,0.1,"Regular Air",-372.49,154.13,69,"Bill Overfelt",Ontario,Ontario,Corporate,Furniture,Tables,"Laminate Occasional Tables","Large Box",0.68,2009-02-03
6177,43781,2010-02-02,"Not Specified",21,917.39,0.02,"Express Air",393.41,40.98,2.99,"Claudia Miner","Northwest Territories","Northwest Territories","Small Business","Office Supplies","Binders and Binder Accessories","Avery Trapezoid Ring Binder. 3" Capacity. Black. 1040 sheets","Small Box",0.36,2010-02-03
8225,58788,2010-02-01,Low,31,983.78,0.04,"Regular Air",43.72,30.98,6.5,"Christopher Schild",Manitoba,Prarie,Corporate,Technology,"Computer Peripherals","Belkin ErgoBoard?Keyboard","Small Box",0.64,2010-02-03
6831,48642,2010-02-01,High,4,37.73,0.06,"Regular Air",-13.72,8.67,3.5,"Matt Collister",Ontario,Ontario,"Home Office","Office Supplies",Appliances,"Staples 4 Outlet Surge Protector","Small Box",0.58,2010-02-03
7816,55877,2010-02-02,"Not Specified",19,126.53,0.03,"Regular Air",-73.38,5.98,7.5,"Erin Mull","New Brunswick",Atlantic,Corporate,"Office Supplies",Paper,"Xerox 1920","Small Box",0.4,2010-02-03
3858,27524,2010-02-01,"Not Specified",50,343.94,0.02,"Regular Air",-157.4,6.48,7.37,"Jay Fine",Yukon,Yukon,Consumer,"Office Supplies",Paper,"Xerox 210","Small Box",0.37,2010-02-03
4518,32164,2010-02-02,"Not Specified",12,77.01,0.02,"Regular Air",-19.04,5.78,4.96,"Erica Smith",Alberta,West,"Small Business","Office Supplies",Paper,"Xerox 1899","Small Box",0.36,2010-02-03
4519,32164,2010-02-02,"Not Specified",34,111.83,0.07,"Regular Air",-92.16,3.28,3.97,"Erica Smith",Alberta,West,"Small Business","Office Supplies","Pens & Art Supplies","Newell 337","Wrap Bag",0.56,2010-02-03
4520,32164,2010-02-02,"Not Specified",23,6552.9,0.1,"Delivery Truck",-461.45,296.18,54.12,"Erica Smith",Alberta,West,"Small Business",Furniture,Tables,"Hon 94000 Series Round Tables","Jumbo Box",0.76,2010-02-03
3064,21956,2011-02-01,High,2,125.273,0.02,"Regular Air",-301.91,65.99,8.99,"Natalie Webber",Manitoba,Prarie,Consumer,Technology,"Telephones and Communication",5180,"Small Box",0.56,2011-02-03
3009,21639,2011-02-02,"Not Specified",3,131.5,0.01,"Regular Air",105.9,39.98,9.2,"Tom Ashbrook",Yukon,Yukon,"Home Office",Furniture,"Office Furnishings","Eldon Radial Chair Mat for Low to Medium Pile Carpets","Wrap Bag",0.65,2011-02-03
939,6791,2011-02-01,Medium,14,730.33,0.1,"Express Air",110.77,51.98,10.17,"Lindsay Castell",Alberta,West,"Small Business",Technology,"Office Machines","Canon MP25DIII Desktop Whisper-Quiet Printing Calculator","Medium Box",0.37,2011-02-03
464,3168,2012-01-29,Low,14,80.6,0.04,"Regular Air",-4.2,5.28,3.96,"Jasper Cacioppo",Quebec,Quebec,"Home Office",Furniture,"Office Furnishings","Master Big Foot?Doorstop. Beige","Wrap Bag",0.54,2012-02-03
934,6757,2012-02-01,Medium,27,869.78,0.1,"Regular Air",43.36,34.76,8.22,"Brooke Gillingham",Alberta,West,"Small Business","Office Supplies","Storage & Organization","Multi-Use Personal File Cart and Caster Set. Three Stacking Bins","Small Box",0.57,2012-02-03
8129,58113,2012-02-01,High,48,362.71,0.07,"Regular Air",-88.95,7.68,6.16,"Anemone Ratner",Ontario,Ontario,"Small Business","Office Supplies","Binders and Binder Accessories","GBC VeloBinder Strips","Small Box",0.35,2012-02-03
8130,58113,2012-02-01,High,12,2077.19,0.05,"Express Air",-38.07,200.99,4.2,"Anemone Ratner",Ontario,Ontario,"Small Business",Technology,"Telephones and Communication",2160i,"Small Box",0.59,2012-02-03
3197,22916,2012-02-02,Medium,18,122.02,0.04,"Regular Air",-115,6.48,10.05,"Pete Takahito",Ontario,Ontario,Corporate,"Office Supplies",Paper,"Xerox 1997","Small Box",0.37,2012-02-03
5621,39813,2012-02-02,Critical,48,314.34,0.03,"Regular Air",-130.5,6.48,6.6,"Tonja Turnell",Alberta,West,Consumer,"Office Supplies",Paper,"Xerox 21","Small Box",0.37,2012-02-03
5883,41760,2012-01-27,Low,22,247.45,0,"Regular Air",-133.18,9.98,12.52,"Erica Smith",Alberta,West,"Small Business",Furniture,"Office Furnishings","Eldon?Expressions?Wood and Plastic Desk Accessories. Oak","Small Box",0.57,2012-02-03
7029,50148,2012-02-01,Medium,9,17965.4,0,"Regular Air",3459.43,1938.02,13.99,"Roy Phan",Alberta,West,Consumer,Technology,"Office Machines","Polycom ViewStation?Adapter H323 Videoconferencing Unit","Medium Box",0.38,2012-02-03
5802,41153,2009-03-02,Medium,29,862.2,0.1,"Regular Air",-45.1,30.73,4,"Alan Barnes","Northwest Territories","Northwest Territories",Corporate,Technology,"Computer Peripherals","Fellowes 17-key keypad for PS/2 interface","Small Box",0.75,2009-03-03
1566,11302,2009-03-01,Low,10,866.66,0.09,"Delivery Truck",35.29,90.97,14,"Natalie Fritzler",Ontario,Ontario,"Home Office",Technology,"Office Machines","Lexmark Z54se Color Inkjet Printer","Jumbo Drum",0.36,2009-03-03
3185,22851,2009-03-01,Critical,13,32.37,0,"Regular Air",-48.55,2.08,5.33,"Denise Monton",Manitoba,Prarie,"Home Office",Furniture,"Office Furnishings","Eldon?Wave Desk Accessories","Small Box",0.43,2009-03-03
4964,35300,2010-03-02,Medium,13,119.03,0.06,"Regular Air",29.62,8.95,2.01,"Dan Reichenbach","Prince Edward Island",Atlantic,Corporate,"Office Supplies",Paper,"Recycled Desk Saver Line "While You Were Out" Book. 5 1/2" X 4"","Wrap Bag",0.39,2010-03-03
5497,38979,2010-02-26,Low,34,2864.55,0.06,"Regular Air",1021.07,82.99,5.5,"Steve Chapman",Manitoba,Prarie,Corporate,Technology,"Computer Peripherals","Micro Innovations Micro Digital Wireless Keyboard and Mouse. Gray","Small Box",0.44,2010-03-03
